order_id,creation_time,product_ids
26768,2022-09-02 20:33:28.000000,"{40, 46, 25, 30, 8, 77}"
26824,2022-09-02 20:36:11.000000,"{17, 52, 77, 40}"
26840,2022-09-02 20:37:37.000000,"{83, 56, 84}"
26880,2022-09-02 20:39:39.000000,"{67, 33, 46, 46}"
26883,2022-09-02 20:39:47.000000,"{75, 77}"
26916,2022-09-02 20:41:12.000000,"{80, 36, 25, 18}"
26920,2022-09-02 20:41:42.000000,"{48, 4, 52}"
26959,2022-09-02 20:43:41.000000,"{47, 20, 20}"
26972,2022-09-02 20:44:37.000000,"{70, 30, 2}"
26992,2022-09-02 20:46:14.000000,"{24, 10, 25, 25, 68}"
27008,2022-09-02 20:47:25.000000,"{20, 53, 60, 65, 34}"
27039,2022-09-02 20:51:34.000000,"{46, 42}"
27053,2022-09-02 20:53:42.000000,"{57, 60, 2}"
27086,2022-09-02 20:59:26.000000,"{20, 75}"
27094,2022-09-02 21:00:43.000000,"{77, 35, 60}"
27098,2022-09-02 21:01:37.000000,"{47, 31, 63, 16, 10, 81}"
27154,2022-09-02 21:11:54.000000,"{35, 50}"
27165,2022-09-02 21:13:39.000000,"{25, 72, 2, 40, 21}"
27175,2022-09-02 21:15:47.000000,"{18, 10, 79, 37}"
27185,2022-09-02 21:17:37.000000,"{67, 71, 62, 40, 32, 14}"
27186,2022-09-02 21:17:46.000000,"{66, 40, 60, 79}"
27196,2022-09-02 21:18:50.000000,"{30, 62, 56, 20}"
27211,2022-09-02 21:22:18.000000,"{4, 62, 60, 53}"
27223,2022-09-02 21:24:19.000000,"{12, 50, 60, 69}"
27227,2022-09-02 21:24:52.000000,"{33, 4}"
27237,2022-09-02 21:27:04.000000,"{75, 67, 20, 16}"
27255,2022-09-02 21:30:27.000000,"{63, 67, 74, 64, 46}"
27268,2022-09-02 21:32:55.000000,"{84, 31, 57}"
27271,2022-09-02 21:33:48.000000,"{45, 34, 68}"
27275,2022-09-02 21:33:55.000000,"{35, 35, 35, 17, 46, 54}"
27303,2022-09-02 21:39:46.000000,"{19, 45, 34, 72, 86}"
27361,2022-09-02 21:52:19.000000,"{33, 15, 74}"
27409,2022-09-02 22:02:02.000000,"{32, 40, 81}"
27468,2022-09-02 22:15:06.000000,"{11, 46, 67, 66}"
27469,2022-09-02 22:15:10.000000,"{15, 70, 26, 87, 34}"
27518,2022-09-02 22:24:36.000000,"{72, 63}"
27588,2022-09-02 22:36:10.000000,"{17, 44, 28, 29, 5, 69}"
27592,2022-09-02 22:36:57.000000,"{66, 15}"
27606,2022-09-02 22:38:45.000000,"{27, 23, 39}"
27612,2022-09-02 22:39:22.000000,"{1, 77, 34}"
27629,2022-09-02 22:41:58.000000,"{82, 38, 67, 70, 15, 77, 76}"
27631,2022-09-02 22:42:00.000000,"{40, 86, 63, 78}"
27660,2022-09-02 22:49:11.000000,{45}
27663,2022-09-02 22:49:56.000000,"{53, 72, 47, 63, 41, 52, 53}"
27677,2022-09-02 22:52:57.000000,"{75, 29, 82, 72, 81}"
27678,2022-09-02 22:52:58.000000,"{46, 37, 14, 49, 17, 38}"
27685,2022-09-02 22:54:31.000000,"{6, 40, 29}"
27686,2022-09-02 22:54:38.000000,"{52, 35, 57, 51, 15}"
27687,2022-09-02 22:54:44.000000,"{54, 54}"
27706,2022-09-02 22:58:08.000000,"{52, 74, 26}"
27773,2022-09-02 23:16:02.000000,"{12, 24, 62, 46}"
27789,2022-09-02 23:21:30.000000,"{30, 76, 37}"
27794,2022-09-02 23:23:04.000000,"{72, 6, 77, 6, 8}"
27804,2022-09-02 23:24:21.000000,"{80, 17, 20, 45}"
27839,2022-09-02 23:31:56.000000,"{22, 41, 58}"
27880,2022-09-02 23:41:09.000000,"{3, 41, 34}"
27883,2022-09-02 23:42:05.000000,"{76, 35, 70, 15}"
27885,2022-09-02 23:42:39.000000,"{24, 49, 30, 39}"
27887,2022-09-02 23:42:56.000000,"{1, 7, 14}"
27924,2022-09-02 23:51:27.000000,"{62, 63, 43}"
27926,2022-09-02 23:51:38.000000,"{72, 82}"
27936,2022-09-02 23:52:59.000000,"{82, 76, 64, 43}"
27935,2022-09-02 23:52:59.000000,"{56, 5, 20}"
27953,2022-09-02 23:56:52.000000,"{76, 66, 26, 71}"
27954,2022-09-02 23:56:54.000000,"{65, 35, 84}"
28040,2022-09-03 00:23:46.000000,"{3, 26}"
28055,2022-09-03 00:28:26.000000,"{8, 14}"
28060,2022-09-03 00:29:10.000000,"{34, 26, 52, 6, 56}"
28063,2022-09-03 00:29:33.000000,"{16, 67, 7}"
28117,2022-09-03 00:43:21.000000,"{5, 85, 49}"
28173,2022-09-03 00:56:25.000000,"{33, 1, 60, 76}"
28234,2022-09-03 01:14:33.000000,"{26, 80}"
28295,2022-09-03 01:36:28.000000,"{80, 52, 76, 34}"
28324,2022-09-03 01:45:16.000000,"{40, 65, 27}"
28327,2022-09-03 01:46:16.000000,"{17, 72, 65, 15}"
28329,2022-09-03 01:46:57.000000,"{6, 84, 70, 65}"
28348,2022-09-03 01:52:50.000000,"{25, 3, 18, 2}"
28355,2022-09-03 01:54:39.000000,"{81, 70, 28, 31, 84}"
28365,2022-09-03 01:57:31.000000,"{71, 69, 60, 70, 32}"
28372,2022-09-03 01:59:09.000000,"{21, 47, 25}"
28376,2022-09-03 02:00:06.000000,"{52, 71, 71, 13}"
28412,2022-09-03 02:16:21.000000,"{47, 51, 26, 16, 81}"
28442,2022-09-03 02:30:15.000000,"{80, 6, 84, 18, 26, 47}"
28482,2022-09-03 02:45:33.000000,"{22, 32, 50, 1, 8}"
28589,2022-09-03 03:41:03.000000,"{85, 76, 76}"
28644,2022-09-03 04:20:13.000000,"{20, 5, 87}"
28663,2022-09-03 04:35:31.000000,"{24, 21, 16, 25}"
28684,2022-09-03 04:50:41.000000,"{85, 28, 14, 62}"
28687,2022-09-03 04:52:29.000000,"{56, 31}"
28716,2022-09-03 05:06:07.000000,"{15, 32, 20}"
28721,2022-09-03 05:07:59.000000,"{87, 24, 35, 52, 6, 82}"
28722,2022-09-03 05:08:37.000000,"{40, 6, 40}"
28735,2022-09-03 05:17:16.000000,"{58, 81, 40}"
28749,2022-09-03 05:22:45.000000,"{39, 72, 5, 56}"
28844,2022-09-03 06:01:40.000000,"{17, 63, 56, 25}"
28862,2022-09-03 06:07:28.000000,{17}
28864,2022-09-03 06:07:49.000000,"{49, 83, 9, 24}"
28897,2022-09-03 06:20:42.000000,"{25, 6, 87}"
28902,2022-09-03 06:23:16.000000,"{39, 70, 66}"
28905,2022-09-03 06:24:31.000000,{34}
28940,2022-09-03 06:32:53.000000,"{12, 12, 1, 68, 47}"
28985,2022-09-03 06:53:40.000000,"{40, 62, 32}"
28987,2022-09-03 06:53:43.000000,"{57, 5, 77, 76}"
28989,2022-09-03 06:54:16.000000,"{1, 62, 77}"
29027,2022-09-03 07:05:28.000000,"{38, 46, 47}"
29116,2022-09-03 07:28:04.000000,"{38, 8, 65}"
29117,2022-09-03 07:28:22.000000,"{38, 62}"
29122,2022-09-03 07:29:50.000000,"{55, 66, 33, 25, 29}"
29151,2022-09-03 07:37:20.000000,"{44, 70, 65, 45}"
29275,2022-09-03 08:12:09.000000,"{20, 10, 77, 62, 3}"
29348,2022-09-03 08:29:07.000000,"{25, 60, 34, 77}"
29350,2022-09-03 08:29:20.000000,"{77, 66, 65, 69}"
29368,2022-09-03 08:35:03.000000,{12}
29387,2022-09-03 08:38:37.000000,"{35, 3, 68}"
29389,2022-09-03 08:39:12.000000,"{56, 1}"
29402,2022-09-03 08:41:59.000000,"{70, 32, 11}"
29404,2022-09-03 08:42:09.000000,{86}
29502,2022-09-03 09:01:53.000000,"{15, 30, 23, 74}"
29512,2022-09-03 09:03:14.000000,"{84, 27, 27, 12}"
29538,2022-09-03 09:07:57.000000,"{1, 40}"
29583,2022-09-03 09:17:56.000000,"{77, 14, 20}"
29628,2022-09-03 09:26:20.000000,"{20, 65, 6, 7, 75, 74}"
29705,2022-09-03 09:41:41.000000,"{71, 77, 67}"
29707,2022-09-03 09:41:50.000000,"{47, 65}"
29720,2022-09-03 09:44:00.000000,"{74, 1}"
29820,2022-09-03 10:03:58.000000,"{56, 44, 13, 70, 87}"
29842,2022-09-03 10:08:30.000000,"{53, 37, 2, 37}"
29847,2022-09-03 10:09:23.000000,"{18, 6, 76}"
29899,2022-09-03 10:23:06.000000,"{51, 52}"
29902,2022-09-03 10:23:29.000000,"{8, 9, 82}"
29936,2022-09-03 10:30:49.000000,"{39, 5}"
29957,2022-09-03 10:37:16.000000,"{53, 69, 35, 14}"
29998,2022-09-03 10:45:57.000000,"{2, 26, 40, 57}"
30094,2022-09-03 11:13:07.000000,"{17, 40, 47, 20, 35}"
30099,2022-09-03 11:13:29.000000,"{24, 2, 46, 26, 71, 58}"
30109,2022-09-03 11:15:48.000000,"{15, 59, 66}"
30146,2022-09-03 11:25:05.000000,{73}
30151,2022-09-03 11:26:21.000000,"{6, 57, 1}"
30162,2022-09-03 11:28:38.000000,"{72, 63, 34}"
30163,2022-09-03 11:28:54.000000,"{58, 24, 42, 14}"
30164,2022-09-03 11:29:03.000000,{37}
30170,2022-09-03 11:30:05.000000,"{20, 38, 4, 52}"
30171,2022-09-03 11:30:47.000000,"{9, 67}"
30187,2022-09-03 11:34:24.000000,"{73, 34, 37, 21}"
30209,2022-09-03 11:39:44.000000,"{8, 22, 62, 27}"
30228,2022-09-03 11:43:05.000000,"{26, 50, 84}"
30300,2022-09-03 11:58:55.000000,"{57, 45}"
30335,2022-09-03 12:08:37.000000,"{70, 20, 76, 46}"
30356,2022-09-03 12:13:41.000000,"{24, 76, 24}"
30402,2022-09-03 12:25:59.000000,"{72, 39}"
30403,2022-09-03 12:26:00.000000,{20}
30412,2022-09-03 12:28:30.000000,"{28, 19}"
30453,2022-09-03 12:38:36.000000,"{33, 54, 6, 39}"
30479,2022-09-03 12:43:31.000000,"{32, 5, 18, 72, 47}"
30502,2022-09-03 12:47:58.000000,"{31, 28, 83}"
30504,2022-09-03 12:48:17.000000,"{28, 50, 54}"
30522,2022-09-03 12:51:06.000000,"{37, 54}"
30526,2022-09-03 12:52:00.000000,"{32, 74}"
30532,2022-09-03 12:53:22.000000,"{19, 86, 63, 22}"
30640,2022-09-03 13:18:29.000000,"{21, 52, 53, 44, 2}"
30694,2022-09-03 13:33:14.000000,"{23, 39, 55}"
30706,2022-09-03 13:36:34.000000,"{14, 1}"
30709,2022-09-03 13:37:29.000000,"{51, 33}"
30752,2022-09-03 13:47:26.000000,"{33, 4, 42}"
30772,2022-09-03 13:50:30.000000,"{67, 66, 45}"
30804,2022-09-03 13:56:28.000000,"{3, 33, 6, 14}"
30819,2022-09-03 14:00:11.000000,"{3, 28, 34, 34, 66}"
30838,2022-09-03 14:05:26.000000,"{60, 34, 21, 65, 4, 7}"
30841,2022-09-03 14:06:11.000000,"{53, 84, 60, 46}"
30916,2022-09-03 14:24:01.000000,"{9, 80, 77, 10, 53}"
30927,2022-09-03 14:27:17.000000,"{1, 77, 35, 82, 34}"
31006,2022-09-03 14:43:43.000000,"{28, 35}"
31013,2022-09-03 14:45:25.000000,"{47, 34, 84}"
31029,2022-09-03 14:49:26.000000,{3}
31036,2022-09-03 14:51:10.000000,"{33, 39, 83}"
31091,2022-09-03 15:04:16.000000,"{68, 17, 40, 24}"
31101,2022-09-03 15:05:09.000000,"{30, 7}"
31138,2022-09-03 15:13:48.000000,"{35, 80, 64, 20}"
31150,2022-09-03 15:17:27.000000,"{9, 27}"
31156,2022-09-03 15:19:05.000000,"{26, 20, 56}"
31207,2022-09-03 15:31:21.000000,"{57, 40, 23, 5, 4}"
31227,2022-09-03 15:35:23.000000,{87}
31328,2022-09-03 15:58:36.000000,"{75, 48, 9, 38, 8}"
31463,2022-09-03 16:28:45.000000,"{77, 14, 5}"
31480,2022-09-03 16:31:52.000000,"{78, 84, 42}"
31483,2022-09-03 16:32:28.000000,"{71, 65, 38}"
31512,2022-09-03 16:39:19.000000,"{6, 1, 17}"
31685,2022-09-03 17:11:19.000000,"{53, 71, 13, 65, 72}"
31774,2022-09-03 17:25:51.000000,"{5, 70}"
31844,2022-09-03 17:37:28.000000,"{8, 82, 71, 54}"
31907,2022-09-03 17:49:21.000000,"{77, 60, 34, 27, 75}"
31968,2022-09-03 17:57:30.000000,{76}
32066,2022-09-03 18:14:52.000000,"{58, 51, 74, 70}"
32163,2022-09-03 18:34:01.000000,"{5, 43, 63, 87, 73}"
32207,2022-09-03 18:41:00.000000,"{60, 60, 34, 77, 39}"
32217,2022-09-03 18:42:12.000000,"{72, 15, 78}"
32228,2022-09-03 18:44:40.000000,"{30, 29, 80}"
32239,2022-09-03 18:45:55.000000,{57}
32275,2022-09-03 18:51:55.000000,"{43, 71}"
32342,2022-09-03 19:02:05.000000,{87}
32381,2022-09-03 19:09:04.000000,"{58, 33, 15}"
32389,2022-09-03 19:09:43.000000,"{12, 20, 3, 75}"
32426,2022-09-03 19:14:46.000000,"{30, 72}"
32472,2022-09-03 19:23:16.000000,"{58, 1, 18, 60, 70, 3}"
32520,2022-09-03 19:31:23.000000,"{65, 33, 25, 56}"
32576,2022-09-03 19:40:52.000000,"{58, 71, 5, 15, 29}"
32591,2022-09-03 19:42:50.000000,"{35, 84, 5}"
32625,2022-09-03 19:47:18.000000,"{15, 34, 2, 12}"
32630,2022-09-03 19:47:39.000000,"{39, 53, 35, 65, 84}"
32669,2022-09-03 19:55:45.000000,"{34, 65, 84, 38}"
32724,2022-09-03 20:05:26.000000,"{31, 47, 7, 56, 70, 25}"
32763,2022-09-03 20:11:03.000000,"{77, 57}"
32796,2022-09-03 20:16:30.000000,"{2, 74, 68}"
32801,2022-09-03 20:17:15.000000,"{24, 76, 29, 62, 69}"
32823,2022-09-03 20:22:03.000000,"{41, 47, 71}"
32825,2022-09-03 20:22:30.000000,"{78, 6, 45, 26}"
32851,2022-09-03 20:26:53.000000,"{22, 18, 46}"
32857,2022-09-03 20:27:48.000000,"{74, 69, 74, 1}"
32862,2022-09-03 20:28:28.000000,"{58, 47, 46, 67, 67}"
32879,2022-09-03 20:31:05.000000,"{31, 3, 3, 66, 26, 44}"
32882,2022-09-03 20:31:50.000000,"{66, 29, 63, 66, 56}"
32891,2022-09-03 20:33:38.000000,"{77, 4, 3}"
32911,2022-09-03 20:36:46.000000,"{32, 52, 31, 54, 31}"
32926,2022-09-03 20:38:46.000000,"{35, 9, 30, 47, 35}"
32928,2022-09-03 20:39:26.000000,"{66, 19, 44, 72, 68}"
33013,2022-09-03 20:54:46.000000,"{43, 42, 38, 46}"
33018,2022-09-03 20:55:11.000000,"{31, 54}"
33025,2022-09-03 20:55:57.000000,"{55, 21, 74}"
33057,2022-09-03 21:01:17.000000,"{62, 34, 83, 24}"
33070,2022-09-03 21:04:31.000000,"{70, 33, 76}"
33077,2022-09-03 21:05:40.000000,"{82, 70, 76, 80, 25}"
33164,2022-09-03 21:21:57.000000,"{74, 39, 18, 31, 35}"
33165,2022-09-03 21:22:07.000000,"{14, 8}"
33169,2022-09-03 21:22:25.000000,"{40, 56}"
33173,2022-09-03 21:23:03.000000,"{32, 40, 66}"
33196,2022-09-03 21:27:04.000000,"{40, 3}"
33212,2022-09-03 21:29:43.000000,"{7, 64, 43}"
33254,2022-09-03 21:37:34.000000,"{8, 74}"
33257,2022-09-03 21:37:53.000000,"{10, 14}"
33279,2022-09-03 21:41:36.000000,{20}
33290,2022-09-03 21:44:45.000000,"{18, 17, 33}"
33312,2022-09-03 21:49:26.000000,"{31, 45, 38}"
33332,2022-09-03 21:54:56.000000,"{71, 28, 24}"
33350,2022-09-03 21:59:25.000000,"{82, 8}"
33405,2022-09-03 22:08:53.000000,"{50, 62}"
33415,2022-09-03 22:09:53.000000,"{84, 74, 30, 17, 66}"
33416,2022-09-03 22:10:01.000000,"{26, 46, 67}"
33433,2022-09-03 22:13:07.000000,"{39, 70, 83}"
33442,2022-09-03 22:14:46.000000,"{21, 20}"
33500,2022-09-03 22:23:31.000000,"{25, 37, 32}"
33502,2022-09-03 22:24:34.000000,"{55, 77, 74, 69}"
33516,2022-09-03 22:27:18.000000,"{32, 83, 14}"
33522,2022-09-03 22:28:22.000000,"{60, 76, 50}"
33539,2022-09-03 22:31:41.000000,"{15, 1, 81}"
33587,2022-09-03 22:39:43.000000,"{31, 17}"
33596,2022-09-03 22:40:27.000000,"{17, 15, 82, 38, 75}"
33609,2022-09-03 22:42:31.000000,"{80, 32, 38, 50, 65}"
33656,2022-09-03 22:52:24.000000,"{71, 9, 25, 62, 60}"
33665,2022-09-03 22:54:45.000000,"{25, 5, 38, 54, 46}"
33669,2022-09-03 22:55:48.000000,"{47, 1, 9, 76, 60, 28}"
33673,2022-09-03 22:56:34.000000,"{82, 1, 86}"
33679,2022-09-03 22:57:31.000000,"{9, 10, 33}"
33692,2022-09-03 23:01:19.000000,"{86, 54, 58}"
33701,2022-09-03 23:02:31.000000,"{22, 43}"
33708,2022-09-03 23:03:15.000000,"{61, 65, 33, 31}"
33718,2022-09-03 23:05:10.000000,"{68, 86}"
33725,2022-09-03 23:06:16.000000,"{62, 80, 45}"
33735,2022-09-03 23:08:39.000000,"{3, 18, 35, 70, 35}"
33738,2022-09-03 23:09:01.000000,"{1, 32}"
33764,2022-09-03 23:14:51.000000,"{87, 74}"
33773,2022-09-03 23:16:15.000000,"{1, 84, 38, 65, 27}"
33787,2022-09-03 23:18:35.000000,"{57, 83, 55}"
33794,2022-09-03 23:20:40.000000,"{30, 56, 17, 76}"
33872,2022-09-03 23:36:58.000000,"{5, 25, 43, 18, 3}"
33873,2022-09-03 23:37:25.000000,"{86, 78, 80}"
33875,2022-09-03 23:38:28.000000,"{80, 65}"
33876,2022-09-03 23:38:34.000000,"{74, 52, 83, 47}"
33902,2022-09-03 23:45:22.000000,{46}
33904,2022-09-03 23:45:44.000000,"{59, 63, 76, 70}"
33909,2022-09-03 23:46:37.000000,"{35, 74, 2}"
33910,2022-09-03 23:46:53.000000,"{53, 11, 2, 7, 77, 87}"
33914,2022-09-03 23:47:30.000000,"{56, 3, 77, 64}"
34083,2022-09-04 00:23:31.000000,"{45, 29, 47}"
34103,2022-09-04 00:25:32.000000,"{56, 31, 31, 28}"
34130,2022-09-04 00:31:17.000000,"{28, 67, 25, 31, 53}"
34135,2022-09-04 00:31:59.000000,"{46, 43, 74, 9, 31, 43, 56}"
34161,2022-09-04 00:36:49.000000,"{38, 40, 20}"
34165,2022-09-04 00:38:09.000000,"{48, 23, 60}"
34167,2022-09-04 00:38:34.000000,"{23, 43, 30}"
34187,2022-09-04 00:42:54.000000,"{3, 53, 14, 14, 70, 21}"
34188,2022-09-04 00:42:54.000000,"{69, 62, 38}"
34333,2022-09-04 01:16:44.000000,"{53, 16, 51}"
34361,2022-09-04 01:23:59.000000,"{30, 77, 20}"
34363,2022-09-04 01:24:31.000000,"{58, 54, 20, 60}"
34417,2022-09-04 01:39:20.000000,"{7, 35, 62, 14, 3}"
34484,2022-09-04 01:59:04.000000,"{35, 82}"
34548,2022-09-04 02:16:38.000000,"{29, 5, 39, 65, 3}"
34553,2022-09-04 02:17:10.000000,"{79, 3, 56}"
34596,2022-09-04 02:35:17.000000,"{25, 15, 16, 9}"
34603,2022-09-04 02:37:11.000000,"{69, 18, 36}"
34647,2022-09-04 02:56:05.000000,"{71, 40}"
34655,2022-09-04 02:59:36.000000,{71}
34707,2022-09-04 03:21:49.000000,"{83, 16, 15, 83, 68}"
34737,2022-09-04 03:35:36.000000,"{42, 25}"
34742,2022-09-04 03:41:52.000000,"{46, 17, 11, 87}"
34747,2022-09-04 03:42:52.000000,"{45, 40}"
34768,2022-09-04 03:57:09.000000,"{6, 26}"
34829,2022-09-04 04:28:16.000000,"{57, 81, 70, 25}"
34895,2022-09-04 05:01:20.000000,"{69, 69, 32, 22}"
35005,2022-09-04 05:47:32.000000,"{84, 39, 66}"
35043,2022-09-04 06:01:10.000000,{28}
35052,2022-09-04 06:06:19.000000,"{68, 50, 38}"
35103,2022-09-04 06:22:08.000000,"{6, 84}"
35119,2022-09-04 06:27:07.000000,"{76, 16, 17, 46, 12}"
35144,2022-09-04 06:33:44.000000,"{8, 82, 76, 25}"
35146,2022-09-04 06:34:03.000000,"{52, 47, 6}"
35180,2022-09-04 06:44:55.000000,"{40, 4, 1}"
35191,2022-09-04 06:48:19.000000,"{27, 3, 25, 34}"
35202,2022-09-04 06:51:35.000000,"{62, 77}"
35203,2022-09-04 06:51:49.000000,"{20, 8, 56, 17, 30}"
35289,2022-09-04 07:23:38.000000,"{63, 4, 84, 77, 4}"
35290,2022-09-04 07:24:04.000000,"{26, 7, 23}"
35303,2022-09-04 07:27:30.000000,"{16, 38, 2, 54, 25, 80}"
35391,2022-09-04 07:47:43.000000,"{20, 30, 74, 15}"
35404,2022-09-04 07:51:04.000000,"{76, 71, 65, 58}"
35426,2022-09-04 07:55:31.000000,"{74, 65, 38, 59, 51}"
35464,2022-09-04 08:03:30.000000,"{69, 52}"
35471,2022-09-04 08:06:03.000000,"{74, 60, 45, 71, 33, 33, 34}"
35493,2022-09-04 08:12:04.000000,"{1, 71, 62}"
35511,2022-09-04 08:18:10.000000,"{29, 53, 66}"
35525,2022-09-04 08:21:01.000000,"{8, 40, 18, 32}"
35533,2022-09-04 08:22:56.000000,"{6, 6}"
35612,2022-09-04 08:41:17.000000,{3}
35645,2022-09-04 08:50:29.000000,"{47, 57, 57, 75}"
35659,2022-09-04 08:53:51.000000,"{34, 38, 5, 54}"
35661,2022-09-04 08:53:57.000000,"{10, 26, 2, 44}"
35681,2022-09-04 08:56:34.000000,"{47, 79, 62, 85, 54}"
35705,2022-09-04 09:01:13.000000,"{63, 74}"
35739,2022-09-04 09:08:51.000000,"{3, 83, 24, 47}"
35740,2022-09-04 09:09:01.000000,"{35, 27, 79, 62}"
35774,2022-09-04 09:16:45.000000,{76}
35792,2022-09-04 09:19:37.000000,"{30, 31, 16}"
35845,2022-09-04 09:30:31.000000,"{80, 6}"
35929,2022-09-04 09:50:58.000000,"{50, 4, 24}"
35935,2022-09-04 09:51:47.000000,"{34, 39, 17, 65, 3}"
35941,2022-09-04 09:52:26.000000,"{33, 12}"
35945,2022-09-04 09:52:46.000000,"{7, 58}"
35956,2022-09-04 09:53:42.000000,"{7, 81, 65}"
35963,2022-09-04 09:54:26.000000,"{10, 58, 2}"
35962,2022-09-04 09:54:26.000000,"{46, 65, 20}"
36034,2022-09-04 10:07:52.000000,"{17, 32}"
36035,2022-09-04 10:07:58.000000,"{35, 39, 72, 80, 86}"
36045,2022-09-04 10:10:02.000000,{19}
36096,2022-09-04 10:21:49.000000,{20}
36124,2022-09-04 10:27:32.000000,"{9, 22}"
36129,2022-09-04 10:29:17.000000,"{18, 71, 52}"
36132,2022-09-04 10:30:44.000000,"{35, 60, 39, 69}"
36236,2022-09-04 10:50:44.000000,"{6, 54, 74, 74, 54}"
36306,2022-09-04 11:02:31.000000,"{52, 56, 76, 43, 16}"
36307,2022-09-04 11:02:36.000000,"{72, 1, 72}"
36393,2022-09-04 11:18:58.000000,"{6, 80, 56}"
36449,2022-09-04 11:27:55.000000,"{56, 14, 8, 2, 63, 75, 18}"
36457,2022-09-04 11:29:13.000000,"{27, 70, 78, 23}"
36468,2022-09-04 11:32:03.000000,"{71, 8}"
36533,2022-09-04 11:43:12.000000,"{25, 15, 69, 77, 84}"
36640,2022-09-04 12:04:14.000000,"{52, 28, 83, 76, 3}"
36678,2022-09-04 12:13:18.000000,"{26, 12}"
36690,2022-09-04 12:15:49.000000,"{52, 1, 24, 6, 1}"
36706,2022-09-04 12:18:57.000000,"{68, 70}"
36708,2022-09-04 12:19:36.000000,"{15, 1}"
36724,2022-09-04 12:21:59.000000,"{3, 72}"
36750,2022-09-04 12:27:58.000000,"{68, 62}"
36768,2022-09-04 12:30:42.000000,"{69, 39, 60, 49}"
36868,2022-09-04 12:48:46.000000,"{45, 31, 5}"
36892,2022-09-04 12:54:16.000000,"{56, 57, 25}"
36926,2022-09-04 13:01:30.000000,"{67, 14, 18}"
36942,2022-09-04 13:03:42.000000,"{8, 67, 67}"
36979,2022-09-04 13:11:07.000000,"{24, 25, 35}"
36983,2022-09-04 13:12:14.000000,"{77, 32, 31, 23, 72}"
37015,2022-09-04 13:17:53.000000,"{70, 40, 20}"
37034,2022-09-04 13:20:57.000000,"{76, 4, 34, 82, 41, 56}"
37054,2022-09-04 13:24:23.000000,"{18, 67, 30}"
37080,2022-09-04 13:29:11.000000,{72}
37099,2022-09-04 13:32:55.000000,"{60, 30, 3, 17}"
37109,2022-09-04 13:35:57.000000,"{32, 58, 33}"
37121,2022-09-04 13:38:01.000000,"{29, 77, 31, 85, 53, 60}"
37169,2022-09-04 13:50:26.000000,"{65, 54}"
37212,2022-09-04 14:00:54.000000,"{32, 57}"
37231,2022-09-04 14:04:44.000000,"{74, 24, 20, 20}"
37269,2022-09-04 14:15:51.000000,"{53, 77, 31, 16}"
37289,2022-09-04 14:18:58.000000,{62}
37297,2022-09-04 14:20:23.000000,"{18, 35, 20}"
37416,2022-09-04 14:48:06.000000,"{67, 53}"
37511,2022-09-04 15:10:20.000000,"{80, 12, 67}"
37523,2022-09-04 15:13:27.000000,"{6, 35, 6, 40}"
37547,2022-09-04 15:16:57.000000,"{67, 38, 39}"
37600,2022-09-04 15:29:50.000000,"{25, 17, 77}"
37601,2022-09-04 15:29:56.000000,"{74, 62, 30}"
37615,2022-09-04 15:32:19.000000,"{20, 54, 1, 20}"
37664,2022-09-04 15:40:14.000000,"{18, 38, 68, 63, 62}"
37694,2022-09-04 15:47:05.000000,"{47, 83}"
37705,2022-09-04 15:49:58.000000,"{71, 69, 30, 85}"
37717,2022-09-04 15:51:26.000000,"{50, 20, 53}"
37755,2022-09-04 15:59:36.000000,"{81, 32, 3, 64, 74}"
37764,2022-09-04 16:00:55.000000,"{67, 26, 74}"
37766,2022-09-04 16:01:33.000000,"{20, 74, 80, 40, 5}"
37796,2022-09-04 16:09:51.000000,"{62, 72, 66, 47, 6}"
37818,2022-09-04 16:14:27.000000,"{54, 35, 15, 1}"
37835,2022-09-04 16:16:20.000000,"{58, 62, 18, 17}"
37837,2022-09-04 16:16:31.000000,"{45, 5, 70}"
37908,2022-09-04 16:31:10.000000,"{25, 13, 30, 51}"
37925,2022-09-04 16:35:43.000000,"{38, 17, 49}"
37966,2022-09-04 16:45:50.000000,"{35, 50}"
38004,2022-09-04 16:54:01.000000,"{9, 83, 78, 76, 62}"
38026,2022-09-04 16:58:34.000000,"{29, 6, 65}"
38038,2022-09-04 17:01:42.000000,"{47, 85, 57}"
38039,2022-09-04 17:01:52.000000,"{72, 51, 23, 78, 24}"
38066,2022-09-04 17:09:39.000000,"{84, 86, 39, 80, 47}"
38077,2022-09-04 17:11:19.000000,"{41, 14, 71, 81}"
38085,2022-09-04 17:12:19.000000,"{65, 30, 84}"
38086,2022-09-04 17:12:20.000000,"{50, 61, 25, 66}"
38092,2022-09-04 17:12:59.000000,"{62, 60}"
38116,2022-09-04 17:16:56.000000,"{56, 63, 35, 83}"
38150,2022-09-04 17:23:15.000000,"{56, 9, 46}"
38186,2022-09-04 17:31:04.000000,"{2, 65}"
38197,2022-09-04 17:33:25.000000,"{1, 30, 20, 5}"
38210,2022-09-04 17:35:42.000000,"{80, 62}"
38215,2022-09-04 17:36:29.000000,"{26, 35}"
38242,2022-09-04 17:41:52.000000,"{25, 25, 18, 67, 66}"
38265,2022-09-04 17:46:43.000000,"{9, 80, 35}"
38303,2022-09-04 17:55:34.000000,"{2, 26, 35, 77}"
38312,2022-09-04 17:56:52.000000,{20}
38317,2022-09-04 17:57:42.000000,"{75, 20}"
